sensor,ts_ns,x,y,z,w
gyr,927624228948437,0.05131268,-0.07269296,0.005497787,0.0
acc,927624230949335,-0.29209262,1.1420342,9.919178,0.0
gyr,927624230949335,0.058643065,-0.069027774,0.005497787,0.0
acc,927624232942760,-0.2801216,1.1444284,9.911995,0.0
gyr,927624232949960,0.064751714,-0.06841691,0.004276057,0.0
acc,927624234950117,-0.2705448,1.1420342,9.904813,0.0
rotVec,927624234950117,0.013621023,-0.059373118,-0.99696887,0.04839872
linAcc,927624234950117,-0.060561806,-0.031868696,0.17094135,0.0
gyr,927624234950117,0.06963864,-0.06352998,0.004276057,0.0
acc,927624236935338,-0.2657564,1.1372458,9.878476,0.0
gyr,927624236949140,0.07574729,-0.062308256,0.0061086523,0.0
acc,927624238948984,-0.260968,1.1372458,9.85214,0.0
gyr,927624238948984,0.07941248,-0.058643065,0.004276057,0.0
acc,927624240947773,-0.24420857,1.151611,9.792285,0.0
gyr,927624240947773,0.084910266,-0.055588737,0.0030543262,0.0
acc,927624242947851,-0.25139117,1.1540052,9.734824,0.0
rotVec,927624242947851,0.013558714,-0.059632376,-0.99684846,0.05053143
linAcc,927624242947851,-0.045399085,-0.025334358,0.0015249252,0.0
gyr,927624242947851,0.089186326,-0.053145275,0.004276057,0.0
acc,927624244939674,-0.23702596,1.1468226,9.689334,0.0
gyr,927624244946796,0.08735373,-0.047647487,0.004276057,0.0
acc,927624246946289,-0.22744916,1.1348516,9.672575,0.0
gyr,927624246946289,0.09040806,-0.04337143,0.004276057,0.0
acc,927624248938502,-0.22266077,1.1252748,9.636662,0.0
gyr,927624248946093,0.089186326,-0.040927973,0.0030543262,0.0
acc,927624250946054,-0.21547815,1.127669,9.588778,0.0
rotVec,927624250946054,0.013427158,-0.05995809,-0.9968308,0.05052882
linAcc,927624250946054,-0.012382552,-0.057886958,-0.14382744,0.0
gyr,927624250946054,0.092240654,-0.03604105,0.0036651916,0.0
acc,927624252938775,-0.19632454,1.1252748,9.569624,0.0
gyr,927624252946640,0.08979719,-0.03176499,0.002443461,0.0
acc,927624254947460,-0.17717093,1.1180922,9.533711,0.0
gyr,927624254947460,0.08735373,-0.028099801,0.0067195175,0.0
acc,927624256940845,-0.15562311,1.1180922,9.502586,0.0
gyr,927624256947734,0.0842994,-0.02687807,0.0036651916,0.0
acc,927624258947148,-0.1388637,1.1180922,9.469068,0.0
rotVec,927624258947148,0.013346871,-0.060276736,-0.9968126,0.050531194
linAcc,927624258947148,0.062338844,-0.07359314,-0.26282787,0.0
gyr,927624258947148,0.081855945,-0.02565634,0.002443461,0.0
acc,927624260946367,-0.1364695,1.1061212,9.449914,0.0
gyr,927624260946367,0.07696902,-0.02321288,0.0,0.0
acc,927624262945898,-0.15322891,1.1061212,9.41879,0.0
gyr,927624262945898,0.073303826,-0.021991149,6.1086525E-4,0.0
acc,927624264932916,-0.16998832,1.091756,9.40203,0.0
gyr,927624264945312,0.065973446,-0.022602014,6.1086525E-4,0.0
acc,927624266944687,-0.18914193,1.0726024,9.392453,0.0
rotVec,927624266944687,0.013516383,-0.060480148,-0.9966036,0.054228947
linAcc,927624266944687,0.010731369,-0.12396026,-0.338871,0.0
gyr,927624266944687,0.059253927,-0.021991149,0.0,0.0
acc,927624268929400,-0.19393034,1.0606314,9.380483,0.0
gyr,927624268944765,0.05681047,-0.022602014,0.0012217305,0.0
acc,927624270943242,-0.20350714,1.0486604,9.378088,0.0
gyr,927624270943242,0.045814894,-0.018325957,0.0,0.0
acc,927624272926314,-0.21547815,1.0366893,9.387665,0.0
gyr,927624272941445,0.042760566,-0.01282817,6.1086525E-4,0.0
acc,927624274940078,-0.22026655,1.0223241,9.397242,0.0
rotVec,927624274940078,0.013477111,-0.060622495,-0.9965959,0.05422121
linAcc,927624274940078,-0.021305129,-0.17696798,-0.33376598,0.0
gyr,927624274940078,0.036651913,-0.01160644,0.0018325958,0.0
acc,927624276935455,-0.22505496,1.0223241,9.41879,0.0
gyr,927624276939609,0.02687807,-0.007330383,0.0,0.0
acc,927624278939648,-0.21547815,1.0247183,9.43076,0.0
gyr,927624278939648,0.020158553,-0.0012217305,6.1086525E-4,0.0
acc,927624280939570,-0.21068975,1.0390835,9.437943,0.0
gyr,927624280939570,0.014049901,0.0012217305,0.0,0.0
acc,927624282939921,-0.19871874,1.043872,9.464279,0.0
rotVec,927624282939921,0.013660371,-0.060606994,-0.9964344,0.057085678
linAcc,927624282939921,3.9298832E-4,-0.15588737,-0.26666737,0.0
gyr,927624282939921,0.0067195175,0.002443461,-6.1086525E-4,0.0
acc,927624284925494,-0.20829555,1.0582372,9.483433,0.0
gyr,927624284939687,0.004276057,0.005497787,-6.1086525E-4,0.0
acc,927624286938867,-0.21547815,1.0582372,9.507375,0.0
gyr,927624286938867,-0.0030543262,0.008552114,-0.0036651916,0.0
acc,927624288935572,-0.21547815,1.0630256,9.519346,0.0
gyr,927624288938203,-0.004886922,0.010995574,-0.0030543262,0.0
acc,927624290938085,-0.22744916,1.0726024,9.543288,0.0
rotVec,927624290938085,0.013710333,-0.06053113,-0.9964388,0.057077255
linAcc,927624290938085,-0.027264893,-0.12573326,-0.18781185,0.0
gyr,927624290938085,-0.007941248,0.01160644,-0.0030543262,0.0
acc,927624292925611,-0.23702596,1.0821792,9.572019,0.0
gyr,927624292937617,-0.012217305,0.012217305,-0.0030543262,0.0
acc,927624294936796,-0.2633622,1.0893618,9.581595,0.0
gyr,927624294936796,-0.01160644,0.007941248,-0.004276057,0.0
acc,927624296927799,-0.2873042,1.103727,9.583989,0.0
gyr,927624296936484,-0.01160644,0.007330383,-0.0030543262,0.0
acc,927624298935625,-0.30645782,1.0965444,9.598354,0.0
gyr,927624298935625,-0.013439035,0.005497787,-0.0012217305,0.0
rotVec,927624298935625,0.013778753,-0.060408104,-0.9964461,0.057064123
linAcc,927624298935625,-0.104781136,-0.09946859,-0.13300037,0.0
acc,927624300935273,-0.30885202,1.0965444,9.588778,0.0
gyr,927624300935273,-0.01282817,0.005497787,0.0030543262,0.0
acc,927624302934531,-0.320823,1.0989386,9.588778,0.0
gyr,927624302934531,-0.014049901,0.002443461,0.004276057,0.0
acc,927624304934023,-0.29927522,1.0965444,9.574412,0.0
gyr,927624304934023,-0.014049901,-0.0036651916,0.0061086523,0.0
acc,927624306934101,-0.2705448,1.0869676,9.581595,0.0
rotVec,927624306934101,0.013937321,-0.06024939,-0.99633944,0.05902224
linAcc,927624306934101,-0.06793454,-0.10653031,-0.15004921,0.0
gyr,927624306934101,-0.013439035,-0.0061086523,0.008552114,0.0
acc,927624308933437,-0.25617957,1.0869676,9.576807,0.0
gyr,927624308933437,-0.015882496,-0.009773844,0.009162978,0.0
acc,927624310933632,-0.22026655,1.079785,9.557653,0.0
gyr,927624310933632,-0.016493361,-0.013439035,0.009773844,0.0
acc,927624312911627,-0.17717093,1.079785,9.55047,0.0
gyr,927624312933750,-0.017715093,-0.017715093,0.007941248,0.0
acc,927624314932812,-0.15562311,1.0845734,9.5385,0.0
acc,927624316932109,-0.14604631,1.0869676,9.524135,0.0
gyr,927624314932812,-0.018936822,-0.02076942,0.007330383,0.0
gyr,927624316932109,-0.02321288,-0.02687807,0.007330383,0.0
acc,927624318932695,-0.14844051,1.0965444,9.502586,0.0
gyr,927624318932695,-0.02565634,-0.031154128,0.0036651916,0.0
acc,927624320931757,-0.1604115,1.0941502,9.485827,0.0
gyr,927624320931757,-0.031154128,-0.03604105,0.0012217305,0.0
acc,927624322931250,-0.18195933,1.0989386,9.469068,0.0
rotVec,927624322931250,0.013824018,-0.05996594,-0.9963354,0.059404593
linAcc,927624322931250,0.018314168,-0.08898795,-0.26330662,0.0
gyr,927624322931250,-0.035430185,-0.040927973,0.0018325958,0.0
acc,927624324914947,-0.20111294,1.1061212,9.44752,0.0
gyr,927624324930312,-0.03726278,-0.0421497,0.0,0.0
acc,927624326929687,-0.20350714,1.1013328,9.435549,0.0
gyr,927624326929687,-0.047036625,-0.048258353,0.0,0.0
acc,927624328916861,-0.20590134,1.1013328,9.433155,0.0
gyr,927624328928437,-0.051923547,-0.051923547,-0.0012217305,0.0
acc,927624330927929,-0.21787235,1.103727,9.442732,0.0
rotVec,927624330927929,0.013649604,-0.059758175,-0.9963509,0.059395
linAcc,927624330927929,-0.020749688,-0.079952,-0.29022408,0.0
gyr,927624330927929,-0.056199603,-0.053145275,-0.0018325958,0.0
acc,927624332926992,-0.22026655,1.0965444,9.44752,0.0
gyr,927624332926992,-0.06352998,-0.050701816,-0.0018325958,0.0
acc,927624334926406,-0.22266077,1.0893618,9.478644,0.0
gyr,927624334926406,-0.06780604,-0.050701816,-0.002443461,0.0
acc,927624336911783,-0.22744916,1.091756,9.509769,0.0
gyr,927624336926250,-0.077579886,-0.051923547,-0.0036651916,0.0
acc,927624338925468,-0.22984336,1.0965444,9.545682,0.0
rotVec,927624338925468,0.013449548,-0.059464715,-0.9963723,0.059374873
linAcc,927624338925468,-0.036259174,-0.081186414,-0.18806648,0.0
gyr,927624338925468,-0.08002335,-0.05375614,-0.004276057,0.0
acc,927624340924843,-0.22266077,1.0965444,9.586384,0.0
gyr,927624340924843,-0.0842994,-0.052534413,-0.005497787,0.0
acc,927624342924257,-0.20590134,1.103727,9.627085,0.0
gyr,927624342924257,-0.09040806,-0.048258353,-0.0061086523,0.0
acc,927624344913619,-0.20350714,1.115698,9.660604,0.0
gyr,927624344924179,-0.09285152,-0.047647487,-0.0067195175,0.0
acc,927624346924492,-0.21308395,1.1133038,9.68694,0.0
rotVec,927624346924492,0.013259368,-0.059094094,-0.99638885,0.05951037
linAcc,927624346924492,-0.022937402,-0.057017326,-0.047769547,0.0
gyr,927624346924492,-0.09407325,-0.047036625,-0.0061086523,0.0
acc,927624348923789,-0.21308395,1.1133038,9.691729,0.0
gyr,927624348923789,-0.09773844,-0.045814894,-0.008552114,0.0
acc,927624350923046,-0.21308395,1.115698,9.715671,0.0
gyr,927624350923046,-0.099571034,-0.044593163,-0.008552114,0.0
acc,927624352912760,-0.22505496,1.115698,9.758766,0.0
gyr,927624352922695,-0.096516706,-0.04153884,-0.009773844,0.0
acc,927624354923007,-0.23223756,1.1133038,9.794679,0.0
rotVec,927624354923007,0.013083047,-0.058688052,-0.9964176,0.05947041
linAcc,927624354923007,-0.045009464,-0.048899174,0.05893898,0.0
gyr,927624354923007,-0.09896017,-0.040927973,-0.007330383,0.0
acc,927624356922500,-0.24420857,1.127669,9.813833,0.0
gyr,927624356922500,-0.09773844,-0.03726278,-0.0067195175,0.0
acc,927624358921796,-0.2633622,1.1085154,9.837775,0.0
gyr,927624358921796,-0.09590584,-0.03359759,-0.007941248,0.0
acc,927624360921054,-0.28491,1.1061212,9.856929,0.0
gyr,927624360921054,-0.093462385,-0.03176499,-0.007330383,0.0
acc,927624362919843,-0.29448682,1.0989386,9.885659,0.0
rotVec,927624362919843,0.012964701,-0.058277354,-0.9964327,0.059644938
linAcc,927624362919843,-0.109288156,-0.055161715,0.1489172,0.0
gyr,927624362919843,-0.09101892,-0.026267206,-0.0061086523,0.0
acc,927624364917174,-0.30406362,1.0893618,9.907207,0.0
gyr,927624364918867,-0.08674286,-0.021991149,-0.004276057,0.0
acc,927624366918125,-0.31603462,1.0941502,9.950302,0.0
gyr,927624366918125,-0.08307768,-0.016493361,-0.0012217305,0.0
acc,927624368915689,-0.320823,1.0965444,9.969456,0.0
gyr,927624368916757,-0.076358154,-0.010995574,-0.0012217305,0.0
acc,927624370915820,-0.32561144,1.091756,9.981427,0.0
rotVec,927624370915820,0.01292001,-0.05790839,-0.99645585,0.05962882
linAcc,927624370915820,-0.14083041,-0.05510342,0.2438221,0.0
gyr,927624370915820,-0.07086037,-0.0061086523,0.0,0.0
acc,927624372913867,-0.33997664,1.0726024,9.991004,0.0
gyr,927624372913867,-0.06719518,-0.0061086523,0.0030543262,0.0
acc,927624374912890,-0.33997664,1.0654198,10.01734,0.0
gyr,927624374912890,-0.059253927,-0.002443461,0.002443461,0.0
acc,927624376912187,-0.33518824,1.0702082,10.0269165,0.0
gyr,927624376912187,-0.05009095,0.0012217305,0.005497787,0.0
acc,927624378911328,-0.32800564,1.0654198,10.036493,0.0
rotVec,927624378911328,0.012959886,-0.05761338,-0.9964719,0.059637703
linAcc,927624378911328,-0.14210624,-0.07574105,0.2982397,0.0
gyr,927624378911328,-0.04642576,0.0067195175,0.005497787,0.0
acc,927624380910976,-0.31364042,1.0606314,10.043676,0.0
gyr,927624380910976,-0.03604105,0.0061086523,0.005497787,0.0
acc,927624382910468,-0.30645782,1.0630256,10.0341,0.0
gyr,927624382910468,-0.030543262,0.009162978,0.0067195175,0.0
acc,927624384902955,-0.29927522,1.0749966,10.010158,0.0
gyr,927624384910117,-0.02321288,0.007330383,0.007330383,0.0
acc,927624386910312,-0.2896984,1.0845734,9.995792,0.0
rotVec,927624386910312,0.013064852,-0.057421032,-0.996465,0.059913054
linAcc,927624386910312,-0.10183439,-0.0530138,0.25715828,0.0
gyr,927624386910312,-0.014660766,0.009773844,0.007330383,0.0
acc,927624388903775,-0.2801216,1.0821792,9.957485,0.0
gyr,927624388910664,-0.01282817,0.009773844,0.0067195175,0.0
acc,927624390910507,-0.2753332,1.0773908,9.931149,0.0
gyr,927624390910507,-0.005497787,0.010995574,0.0061086523,0.0
acc,927624392901939,-0.2657564,1.0726024,9.900024,0.0
gyr,927624392909296,-0.0030543262,0.009773844,0.005497787,0.0
acc,927624394908203,-0.2657564,1.0821792,9.878476,0.0
rotVec,927624394908203,0.013168703,-0.057330843,-0.99646753,0.059936993
linAcc,927624394908203,-0.075783014,-0.053776383,0.13969326,0.0
gyr,927624394908203,6.1086525E-4,0.015882496,0.0061086523,0.0
acc,927624396906367,-0.25617957,1.0654198,9.837775,0.0
gyr,927624396906367,0.0018325958,0.017715093,0.0067195175,0.0
acc,927624398905546,-0.25378537,1.0582372,9.78989,0.0
gyr,927624398905546,0.004276057,0.02076942,0.0061086523,0.0
acc,927624400904609,-0.24899697,1.0606314,9.751583,0.0
gyr,927624400904609,0.004276057,0.022602014,0.004886922,0.0
acc,927624402903632,-0.24899697,1.0702082,9.710882,0.0
rotVec,927624402903632,0.013322111,-0.05728188,-0.99645036,0.06023348
linAcc,927624402903632,-0.056305423,-0.065029025,-0.027932167,0.0
gyr,927624402903632,0.0067195175,0.02321288,0.004276057,0.0
acc,927624404890533,-0.25617957,1.0606314,9.677363,0.0
gyr,927624404902382,0.0030543262,0.021991149,0.004886922,0.0
acc,927624406902695,-0.24420857,1.0582372,9.653421,0.0
gyr,927624406902695,0.002443461,0.021380283,0.0036651916,0.0
acc,927624408891470,-0.24420857,1.0414777,9.634268,0.0
gyr,927624408902929,0.0,0.021380283,0.0036651916,0.0
acc,927624410903632,-0.23702596,1.0414777,9.617508,0.0
rotVec,927624410903632,0.013465826,-0.057234246,-0.99645007,0.06025097
linAcc,927624410903632,-0.041489124,-0.09300256,-0.12133789,0.0
gyr,927624410903632,-0.004276057,0.020158553,0.0030543262,0.0
acc,927624412892447,-0.22744916,1.0414777,9.600749,0.0
gyr,927624412904296,-0.0061086523,0.021380283,0.004276057,0.0
acc,927624414904609,-0.21308395,1.0510546,9.579201,0.0
gyr,927624414904609,-0.010995574,0.015882496,0.0018325958,0.0
acc,927624416896666,-0.21068975,1.055843,9.581595,0.0
gyr,927624416904492,-0.01160644,0.014049901,6.1086525E-4,0.0
acc,927624418904882,-0.20829555,1.0486604,9.569624,0.0
rotVec,927624418904882,0.013578808,-0.05714732,-0.9964529,0.060262185
linAcc,927624418904882,-0.010459721,-0.08426082,-0.16935635,0.0
gyr,927624418904882,-0.016493361,0.012217305,-6.1086525E-4,0.0
acc,927624420905000,-0.20111294,1.0462662,9.555259,0.0
gyr,927624420905000,-0.021380283,0.0061086523,-0.002443461,0.0
acc,927624422904921,-0.19871874,1.0534488,9.557653,0.0
gyr,927624422904921,-0.026267206,0.0036651916,-0.004276057,0.0
acc,927624424905078,-0.20829555,1.0510546,9.548077,0.0
gyr,927624424905078,-0.032986723,6.1086525E-4,-0.005497787,0.0
acc,927624426905234,-0.22984336,1.0534488,9.5385,0.0
rotVec,927624426905234,0.013639858,-0.057003412,-0.99645555,0.060339943
linAcc,927624426905234,-0.03073053,-0.07675576,-0.20077038,0.0
gyr,927624426905234,-0.036651913,-0.0030543262,-0.004886922,0.0
acc,927624428902486,-0.23702596,1.0534488,9.55047,0.0
gyr,927624428904687,-0.04153884,-0.005497787,-0.004276057,0.0
acc,927624430904726,-0.25378537,1.0534488,9.56723,0.0
gyr,927624430904726,-0.04642576,-0.007941248,-0.004886922,0.0
acc,927624432901510,-0.25378537,1.0462662,9.574412,0.0
gyr,927624432905546,-0.05009095,-0.008552114,-0.0036651916,0.0
acc,927624434906250,-0.25617957,1.0342951,9.595961,0.0
rotVec,927624434906250,0.0136441635,-0.056787234,-0.9964691,0.06032057
linAcc,927624434906250,-0.05670154,-0.0916996,-0.14378929,0.0
gyr,927624434906250,-0.053145275,-0.015271631,-0.0036651916,0.0
acc,927624436906210,-0.260968,1.0462662,9.622296,0.0
gyr,927624436906210,-0.05681047,-0.01160644,-0.0030543262,0.0
acc,927624438906132,-0.24660277,1.0414777,9.65821,0.0
gyr,927624438906132,-0.056199603,-0.012217305,-0.0030543262,0.0
acc,927624440906718,-0.24420857,1.0486604,9.701305,0.0
gyr,927624440906718,-0.06169739,-0.01282817,-0.0036651916,0.0
acc,927624442907773,-0.23702596,1.0582372,9.746795,0.0
rotVec,927624442907773,0.013625053,-0.056521427,-0.99647546,0.06046942
linAcc,927624442907773,-0.037770256,-0.062586665,0.0064430237,0.0
gyr,927624442907773,-0.062308256,-0.010995574,-0.004276057,0.0
acc,927624444908203,-0.23702596,1.067814,9.792285,0.0
gyr,927624444908203,-0.059253927,-0.014049901,-0.004886922,0.0
acc,927624446908632,-0.22026655,1.0773908,9.835381,0.0
gyr,927624446908632,-0.058643065,-0.010995574,-0.0061086523,0.0
acc,927624448904556,-0.21787235,1.0845734,9.873688,0.0
gyr,927624448907187,-0.055588737,-0.01160644,-0.007330383,0.0
acc,927624450906562,-0.22984336,1.0941502,9.907207,0.0
rotVec,927624450906562,0.013597276,-0.0562558,-0.9964923,0.060445216
linAcc,927624450906562,-0.030784309,-0.021461487,0.16625309,0.0
gyr,927624450906562,-0.04886922,-0.01160644,-0.007330383,0.0
acc,927624452906953,-0.24420857,1.091756,9.923966,0.0
gyr,927624452906953,-0.04520403,-0.01160644,-0.0067195175,0.0
acc,927624454907460,-0.25139117,1.103727,9.938332,0.0
gyr,927624454907460,-0.040927973,-0.016493361,-0.004886922,0.0
acc,927624456900885,-0.25139117,1.1013328,9.947908,0.0
gyr,927624456906054,-0.036651913,-0.015271631,-0.005497787,0.0
acc,927624458905273,-0.25139117,1.0965444,9.957485,0.0
rotVec,927624458905273,0.013565421,-0.056058496,-0.99650544,0.060417995
linAcc,927624458905273,-0.052687377,-0.015180469,0.21608067,0.0
gyr,927624458905273,-0.028099801,-0.01282817,-0.0036651916,0.0
acc,927624460903828,-0.25378537,1.1085154,9.976639,0.0
gyr,927624460903828,-0.02076942,-0.015271631,-0.004276057,0.0
acc,927624462902734,-0.24660277,1.1085154,9.9790325,0.0
gyr,927624462902734,-0.017104227,-0.013439035,-0.0030543262,0.0
acc,927624464894713,-0.23223756,1.1013328,9.981427,0.0
gyr,927624464902148,-0.010995574,-0.013439035,-0.0036651916,0.0
acc,927624466901367,-0.21787235,1.1109096,9.974244,0.0
rotVec,927624466901367,0.01355814,-0.05595513,-0.99648523,0.06084747
linAcc,927624466901367,-0.019665092,0.0011216402,0.23260784,0.0
gyr,927624466901367,-0.005497787,-0.014049901,-0.0018325958,0.0
acc,927624468896197,-0.21308395,1.1180922,9.967062,0.0
gyr,927624468901210,-0.0012217305,-0.01282817,-0.004276057,0.0
acc,927624470901992,-0.21547815,1.1348516,9.9550905,0.0
gyr,927624470901992,0.004886922,-0.01160644,-0.0061086523,0.0
acc,927624472893424,-0.22026655,1.1348516,9.952697,0.0
gyr,927624472902578,0.007330383,-0.014660766,-0.004886922,0.0
acc,927624474903164,-0.23223756,1.1372458,9.938332,0.0
rotVec,927624474903164,0.013529364,-0.05594552,-0.9964875,0.0608259
linAcc,927624474903164,-0.034556955,0.027683258,0.19665909,0.0
gyr,927624474903164,0.009162978,-0.013439035,-0.0067195175,0.0
acc,927624476893736,-0.25857377,1.1444284,9.92636,0.0
gyr,927624476903554,0.01282817,-0.014049901,-0.0061086523,0.0
acc,927624478903789,-0.272939,1.1587936,9.902418,0.0
gyr,927624478903789,0.015271631,-0.015882496,-0.005497787,0.0
acc,927624480903281,-0.29927522,1.1563994,9.878476,0.0
gyr,927624480903281,0.019547688,-0.015271631,-0.004886922,0.0
acc,927624482903671,-0.30645782,1.1540052,9.840169,0.0
rotVec,927624482903671,0.013595487,-0.055968404,-0.99638873,0.06238779
linAcc,927624482903671,-0.10925305,0.043608308,0.09858227,0.0
gyr,927624482903671,0.021991149,-0.015882496,-0.0036651916,0.0
gyr,927624484900806,0.021991149,-0.017715093,-0.0030543262,0.0
acc,927624484897760,-0.2896984,1.1492168,9.811439,0.0
acc,927624486903281,-0.2753332,1.1540052,9.78989,0.0
gyr,927624486903281,0.021991149,-0.017104227,-0.0018325958,0.0
acc,927624488895142,-0.260968,1.1420342,9.775525,0.0
gyr,927624488902656,0.023823744,-0.015882496,0.0,0.0
acc,927624490902578,-0.23702596,1.1348516,9.753978,0.0
rotVec,927624490902578,0.013564245,-0.05604964,-0.9963856,0.062372554
linAcc,927624490902578,-0.04051523,0.02291298,0.012552261,0.0
gyr,927624490902578,0.02076942,-0.02076942,-6.1086525E-4,0.0
acc,927624492898072,-0.21787235,1.1324574,9.744401,0.0
gyr,927624492901601,0.02076942,-0.019547688,-0.002443461,0.0
acc,927624494901757,-0.21787235,1.1372458,9.737218,0.0
gyr,927624494901757,0.021380283,-0.019547688,-0.0030543262,0.0
acc,927624496894244,-0.20590134,1.1420342,9.727641,0.0
gyr,927624496901757,0.017715093,-0.019547688,-0.0030543262,0.0
acc,927624498903085,-0.20350714,1.1468226,9.718064,0.0
rotVec,927624498903085,0.013514302,-0.056127053,-0.9963829,0.062356457
